stop_id,stop_name,stop_lat,stop_lon
4171,Carlos Estevao Df 905 ,-30.016118,-51.118463
2100,Santo Antonio 915 ,-30.033457,-51.214516
2188,Ramiro Barcelos 1090 ,-30.028021,-51.208712
3441,Ten Ary Tarrago Df 1280 ,-30.031205,-51.134116
2315,Quintino Bocaiuva Df 400 Estacionamento Gn Uniao,-30.021464,-51.198474
5435,Sarmento Leite 499 Ufrgs Arquitetura,-30.033557,-51.221358
6067,Guaiba Df 2600 Praça,-30.152543,-51.224511
650,Guaiba Df 1472 ,-30.142569,-51.226592
652,Guaiba Df 1316 ,-30.141298,-51.227175
651,Guaiba 1442 ,-30.142062,-51.226793
6066,Comendador Manoel Pereira 161 ,-30.025818,-51.220935
501,Guaiba 4310 ,-30.102725,-51.265564
503,Guaiba Df 4622 ,-30.10452,-51.264615
504,Guaiba 4622 ,-30.104459,-51.264543
505,Guaiba 444 Timbuka,-30.104972,-51.262823
1644,Borges De Medeiros  Esq. Duque De Caxias,-30.033577,-51.227833
5503,Assis Brasil 4320 Terminal Triângulo,-30.010217,-51.145599
3840,Industrias 1290 ,-29.986984,-51.168771
1656,Independencia 270 Praca Do Rosario,-30.029381,-51.21897
55,Serraria 1389 ,-30.155288,-51.219835
1738,Carlos Ferreira 165 ,-30.080708,-51.202714
1259,Carlos Ferreira 325 ,-30.082122,-51.204207
4290,Lami 7319 ,-30.21988,-51.107467
1517,Duque De Caxias 671 ,-30.033844,-51.234786
3633,Benjamin Constant  Sob Viaduto Jose Eduardo Utzig,-30.007334,-51.190401
3676,A J Renner 1034 ,-29.988294,-51.194572
3653,A J Renner 13 ,-29.996372,-51.197163
3716,A J Renner 1820 ,-29.981842,-51.192491
3717,A J Renner Df 1820 ,-29.981844,-51.192405
3731,A J Renner Df 2230 ,-29.977504,-51.191018
2276,Barao Do Amazonas Df 116 ,-30.044637,-51.18505
3684,A J Renner Df 1580 ,-29.983942,-51.193079
927,Cavalhada 2655 Vtc,-30.100883,-51.231212
911,Cavalhada 4317 ,-30.113895,-51.226343
1566,Antonio Klinger Filho  Centro Administrativo,-30.038446,-51.230218
3730,A J Renner Df 2050 ,-29.978962,-51.191467
3680,A J Renner Df 1378 ,-29.985859,-51.193698
3656,A J Renner Df 280 ,-29.99437,-51.196526
3657,A J Renner 332 ,-29.993926,-51.196463
3734,A J Renner 2230 ,-29.977368,-51.191066
3729,A J Renner 2050 ,-29.979312,-51.191666
3683,A J Renner 1542 ,-29.984327,-51.19329
6062,Dona Laura Df 1020 ,-30.029062,-51.195289
1155,Cristiano Kraemer 3493 ,-30.142834,-51.198616
2785,Marcone 440 ,-30.058177,-51.160768
4568,Sao Marcos-lomba Do Pinheiro 317 ,-30.11644,-51.097325
1152,Cristiano Kraemer Df 3553 ,-30.143313,-51.199685
6061,Prof Oscar Pereira  Area Interna Do Hospital,-30.106011,-51.173087
5550,Osvaldo Aranha 1244 ,-30.035991,-51.21029
2881,Prof Cristiano Fischer 906 ,-30.047984,-51.172499
1499,Erico Verissimo 627 No Passeio,-30.050721,-51.218213
1485,Erico Verissimo 57 ,-30.058659,-51.217859
2069,Azenha 183 ,-30.045657,-51.214036
1796,Azenha 651 ,-30.049295,-51.213258
2152,Protasio Alves  ,-30.037302,-51.206024
2150,Protasio Alves Df 140 ,-30.037113,-51.206833
2160,Protasio Alves 470 ,-30.038008,-51.203406
6055,Leonardo Da Vinci Condominio Mariante 24 ,-30.111395,-51.156183
3916,Conselheiro D'avila Df 398 ,-30.00104,-51.158489
3169,Uirapuru 121 Escadaria Praca Campo De Futebol,-30.055518,-51.150196
2235,Dona Alice 62 Estacao Ceee,-30.04634,-51.196697
3170,Uirapuru Df 122 Escadaria Praca Campo De Futebol,-30.055448,-51.150231
3432,Manoel Elias 2387 ,-30.036178,-51.121954
3111,Extrema Df 5126 ,-30.213622,-51.051743
6052,Extrema 4126 ,-30.213568,-51.051663
1498,Erico Verissimo 751 ,-30.051813,-51.218287
1497,Erico Verissimo Df 843 ,-30.052547,-51.218259
1486,Erico Verissimo  Df Renault,-30.058739,-51.217814
564,Guaiba 88 ,-30.097792,-51.262735
5042,Prof Oscar Pereira 2177 Banrisul,-30.069641,-51.20471
6051,Arapei 468 ,-30.086677,-51.230348
6033,Arapei 481 ,-30.086718,-51.230574
6049,Ursa Maior 215 Creche Dom Ourique,-30.085556,-51.23246
6047,Manoel Lopes Meirelles Df 1035 ,-30.036956,-51.14434
3251,Manoel Lopes Meirelles Df 42 ,-30.03404,-51.147613
405,Joao Antonio Silveira 518 ,-30.163201,-51.150646
486,Joao Antonio Silveira 3000 ,-30.147678,-51.131175
2504,Joao Antonio Silveira Sn Av. Ricardo L. Ribas,-30.147275,-51.13087
408,Joao Antonio Silveira 728 ,-30.161572,-51.14914
407,Joao Antonio Silveira 673 ,-30.162123,-51.149545
411,Joao Antonio Silveira 891 ,-30.160335,-51.148166
419,Joao Antonio Silveira 1340 ,-30.157478,-51.144898
418,Joao Antonio Silveira Df 1340 ,-30.157559,-51.14487
417,Joao Antonio Silveira 1027 ,-30.158917,-51.146571
453,Joao Antonio Silveira 1711 ,-30.155227,-51.140745
469,Joao Antonio Silveira 2230 ,-30.15333,-51.136771
421,Joao Antonio Silveira Df 1558 ,-30.156175,-51.143324
406,Joao Antonio Silveira 497 ,-30.163253,-51.150587
317,Joao Antonio Silveira Df 330 ,-30.16437,-51.152088
316,Joao Antonio Silveira 330 ,-30.164356,-51.152207
2516,Joao Antonio Silveira 4012 ,-30.143206,-51.121706
2515,Joao Antonio Silveira Df 4012 ,-30.1431,-51.122526
5067,Joao Antonio Silveira Df 4065 ,-30.142508,-51.125673
6045,Joao Antonio Silveira 4065 ,-30.143038,-51.12443
4472,Joao Antonio Silveira Df 5515 ,-30.146061,-51.109981
484,Joao Antonio Silveira 2830 ,-30.14996,-51.132537
485,Joao Antonio Silveira Df 2882 ,-30.149444,-51.132057
4468,Joao Antonio Silveira Df 5088 ,-30.143914,-51.115414
4473,Joao Antonio Silveira 6350 ,-30.1452,-51.108046
4474,Joao Antonio Silveira Df 6383 ,-30.144666,-51.107531
4475,Joao Antonio Silveira 6440 Assufrgs Sede Campestre,-30.143273,-51.105447
4521,Joao Antonio Silveira 7019 ,-30.1372,-51.099614
4522,Joao Antonio Silveira 7500 ,-30.136542,-51.097983
565,Guaiba Df 64 ,-30.097424,-51.261835
567,Guaiba Df 6 ,-30.097049,-51.25963
3483,Manoel Elias Df 1146 ,-30.02534,-51.120147
3433,Manoel Elias 1870 Posto Br,-30.036051,-51.12185
569,Guaiba Df 2898 ,-30.097298,-51.255735
627,Cel Marcos 1000 Aabb,-30.124062,-51.245957
3837,Severo Dullius 1697 ,-29.987821,-51.172863
2261,Felipe De Oliveira 1141 ,-30.044323,-51.190192
6039,Jacques Da Rosa 1880 ,-30.200014,-51.134232
6038,Jacques Da Rosa 415 À 430 M Da Edgar Pires De Castro,-30.198823,-51.132633
4844,Francisco Silveira Bitencourt 1557 ,-29.992333,-51.113445
4845,Francisco Silveira Bitencourt 1450 ,-29.992303,-51.113715
2400,Joao Do Couto  Praça Belem Velho,-30.115743,-51.17926
4482,Orquidea Df 303 Fruteira,-30.117065,-51.112356
4258,Martim Ferreira De Carvalho 39 ,-29.987771,-51.119248
4485,Guaiba-lomba Do Pinheiro Df 714 ,-30.115921,-51.113106
4483,Orquidea 293 Fruteira Do Tio Zé,-30.117033,-51.112165
917,Cavalhada 3621 ,-30.107655,-51.227446
4263,Martim Ferreira De Carvalho 18 ,-29.987681,-51.119176
5429,Serraria Df 1591 ,-30.15652,-51.219208
254,Juca Batista Df 5645 ,-30.164998,-51.182348
140,Juca Batista 3861 ,-30.157294,-51.196541
1061,Juca Batista Df 1856 ,-30.146591,-51.210209
1052,Juca Batista 1680 ,-30.145582,-51.212403
1053,Juca Batista Df 1490 ,-30.144563,-51.214175
1054,Juca Batista 1510 ,-30.144577,-51.214015
685,Juca Batista 315 ,-30.136791,-51.221803
6018,Prof Zilah Totta 210 ,-30.017783,-51.118285
6017,Jandyr Maya Faillace 141 ,-30.017658,-51.118226
1159,Cristiano Kraemer Df 3111 ,-30.140253,-51.19652
4690,Golda Meir 285 ,-30.016355,-51.112223
4693,Golda Meir 105 ,-30.016475,-51.1107
4736,Carlos Estevao 103 ,-30.017283,-51.109303
4737,Carlos Estevao 95 ,-30.0173,-51.109075
2232,Vicente Da Fontoura 1658 Tecnoauto Chapeacao,-30.04683,-51.198434
147,Juca Batista 4554 ,-30.15901,-51.189887
4595,Sao Benedito-lomba Do Pinheiro 166 ,-30.109652,-51.105896
5842,Joao Pessoa 52 Faculdade De Ciências Econ. Ufrgs,-30.032809,-51.22274
2874,Carlos Gomes  Esq. Lageado,-30.033084,-51.178912
2877,Carlos Gomes  Esq. Joao Caetano,-30.035935,-51.176135
2876,Carlos Gomes  Esq. Joao Caetano,-30.035513,-51.176977
1625,Joao Pessoa Df 31 Faculdade De Direito - Ufrgs,-30.033337,-51.222328
1630,Joao Pessoa Df 623 ,-30.037476,-51.219139
2076,Joao Pessoa  Praca Centro Comerc Joao Pessoa,-30.044562,-51.213622
5888,Independencia 944 ,-30.029224,-51.211074
2824,Ipiranga 8500 Ceee,-30.057172,-51.154984
5639,Sete De Setembro 510 ,-30.030704,-51.234765
1314,Prof Oscar Pereira 5048 ,-30.088134,-51.185899
2461,Prof Oscar Pereira Df 6158 ,-30.094726,-51.178189
2177,Santo Antonio Df 222 ,-30.026901,-51.21446
1490,Getulio Vargas 1053 ,-30.05398,-51.222353
2149,Ramiro Barcelos 2111 ,-30.037771,-51.208274
5988,Barcellos 1036 ,-30.087846,-51.182183
2132,Ramiro Barcelos 2500 ,-30.041191,-51.20802
2131,Ramiro Barcelos 2777 Faculdade De Farmacia,-30.043042,-51.2078
1569,Cel Fernando Machado Df 649 ,-30035,-51.231161
752,Otto Niemeyer Df 1391 ,-30.106861,-51.245314
821,Otto Niemeyer 2424 ,-30.103688,-51.236043
737,Otto Niemeyer 1178 ,-30.107613,-51.247497
807,Otto Niemeyer 2176 ,-30.104259,-51.237719
548,Otto Niemeyer 905 ,-30.108486,-51.249856
547,Otto Niemeyer 779 ,-30.109004,-51.251326
551,Otto Niemeyer 1004 ,-30.108184,-51.249193
804,Otto Niemeyer 1961 ,-30.104968,-51.239575
805,Otto Niemeyer 2000 ,-30.10486,-51.239483
751,Otto Niemeyer 1465 ,-30.106522,-51.244108
2834,Felizardo Furtado 515 Entrada Lateral Condominio 515 G,-30.048986,-51.183439
872,Inhandui 443 ,-30.088051,-51.237935
5987,Dona Adda Mascarenhas De Moraes 1611 ,-30.02572,-51.137006
5986,Dona Adda Mascarenhas De Moraes  ,-30.025962,-51.13695
2141,Vicente Da Fontoura 1322 ,-30.048452,-51.201457
2172,Santo Antonio 525 ,-30.029889,-51.213996
2171,Santo Antonio 717 ,-30.031526,-51.214225
5981,Garibaldi 1234 ,-30.031178,-51.215101
3493,Chateaubriand 233 ,-30.017195,-51.123093
4688,Dr Carlos Maria Bins 135 ,-30.016454,-51.113866
3053,Saturnino De Brito 534 ,-30.03663,-51.152688
4259,Martim Ferreira De Carvalho 278 ,-29.989435,-51.11897
2467,Prof Oscar Pereira Df 5450 ,-30.089868,-51.182835
5684,Dois Trevo Carrion Junior  Estação Aeroporto/Trensurb,-29.989147,-51.18327
3760,Marechal Jose Inacio Da Silva  Cemiterio Municipal Sao Joao,-30.015003,-51.178445
2099,Vieira De Castro Df 22 ,-30.038034,-51.212778
2333,Silva Jardim 458 ,-30.026069,-51.190036
5977,Joaquim De Carvalho 95 ,-30.114788,-51.219788
5976,Joaquim De Carvalho 30 ,-30.113602,-51.21935
4239,Francisco Silveira Bitencourt Df 267 ,-29.993639,-51.126247
4246,Francisco Silveira Bitencourt 912 ,-29.993176,-51.119872
4244,Francisco Silveira Bitencourt 640 ,-29.993819,-51.122311
5974,Francisco Silveira Bitencourt 442 ,-29.993536,-51.123986
4240,Francisco Silveira Bitencourt 329 ,-29.993632,-51.125652
4211,Francisco Silveira Bitencourt 179 ,-29.993962,-51.127213
395,Chacara Do Banco 137 ,-30.164393,-51.144573
5970,Dr Barros Cassal 333 ,-30.028442,-51.217257
5969,Lauro Muller  Al Estação Trensurb,-29.997121,-51.197926
1077,Cristiano Kraemer Df 5030 ,-30.145901,-51.203409
1153,Cristiano Kraemer 3533 ,-30.143145,-51.199531
1131,Cristiano Kraemer 1455 ,-30.128068,-51.201884
1118,Rodrigues Da Fonseca 1494 ,-30.115592,-51.211624
5468,Ramiro Barcelos Df 2191 ,-30.037109,-51.208217
5967,Cel Vicente  ,-30.026345,-51.22101
1654,Cel Vicente 220 Igreja Universal,-30.025718,-51.221212
189,Podalirio Teixeira Machado Df 310 ,-30.209576,-51.17703
4018,Gomes De Freitas Df 32 Nacional,-30.010192,-51.143033
2468,Barcellos  ,-30.086431,-51.183699
1320,Barcellos 106 ,-30.085535,-51.184951
2493,Afonso Lourenco Mariante 2459 ,-30.109732,-51.154464
5960,Cristiano Kraemer 5177 ,-30.147141,-51.20415
2169,Independencia 640 ,-30.02926,-51.2148
2213,Goethe 38 Esq. Dona Laura,-30.028938,-51.200548
1848,Vicente Da Fontoura 874 Personal Beauty Center,-30.050503,-51.205307
5414,Borges De Medeiros 1210 ,-30.037428,-51.228105
5953,Mena Barreto  ,-30.007582,-51.169304
5169,Lygia Pratini De Moraes Df 160 Tres Mil Vinte Cinco,-29.987646,-51.092534
5224,Lygia Pratini De Moraes Df 53 Dmae,-29.989855,-51.092494
5946,Sete Mil Cento Quarenta Seis Df 95 Escola Nsa. Senhora Do Carmo,-30.145199,-51.127439
4150,Sertorio 9700 Tumelero,-30.005265,-51.127594
4151,Sertorio Df 9700 Posto Shell,-30.005782,-51.127699
470,Joao Antonio Silveira 2487 ,-30.153615,-51.136317
3564,Presidente Franklin Roosevelt Df 683 Pca Pinheiro Machado,-30.005539,-51.201966
3574,Comendador Tavares  Senai,-30.000576,-51.200878
4048,Dona Adda Mascarenhas De Moraes Df 265 ,-30.012328,-51.13553
5186,Alvaro Veiga Andrade Df 89 ,-30.013724,-51.124988
5192,Sotero Dos Reis Df 111 ,-30.013231,-51.125138
4161,Itibere De Moura 207 ,-30.014738,-51.122693
4160,Itibere De Moura 170 ,-30.014855,-51.122574
5940,Fabio Luiz Silveira Df 104 ,-30.014139,-51.123786
4162,Itibere De Moura 70 ,-30.014178,-51.123435
2500,Antonio Borges Df 1920 ,-30.100836,-51.153806
3258,Claudio Manoel Da Costa 305 ,-30.033963,-51.146401
1776,Cel Gastao Haslocher Mazeron 75 Estadio Olimpico,-30.061354,-51.214317
5680,Paladino Df 206 ,-30.129879,-51.201057
1792,Azenha 964 ,-30.05234,-51.21342
2295,Sioma Breitman  ,-30.034627,-51.18483
2622,Maria Luiza Peres 170 Materiais De Construção,-30.074778,-51.181988
3059,Joao Wallig 2247 ,-30.03015,-51.165747
1448,Praia De Belas 1948 Grêmio Nautico Gaucho,-30.055459,-51.228913
2216,Goethe  Esq. 24 De Outubro/Df Vivo,-30.024789,-51.20056
5431,Silva So 300 Chevrolet,-30.04124,-51.20403
3464,Ten Ary Tarrago Df 2694 ,-30.018343,-51.131162
3460,Ten Ary Tarrago 2445 ,-30.020502,-51.131266
3458,Ten Ary Tarrago 2284 ,-30.021891,-51.131378
3457,Ten Ary Tarrago 2225 Metalúrgica Joper,-30.022486,-51.131315
3456,Ten Ary Tarrago 2065 ,-30.024072,-51.131398
3299,Ten Ary Tarrago 1050 ,-30.032989,-51.135053
3297,Ten Ary Tarrago Df 685 Ministério Público,-30.035863,-51.135326
3294,Ten Ary Tarrago 425 ,-30.038721,-51.135422
3295,Ten Ary Tarrago Df 465 Feira Da Fruta,-30.037866,-51.135437
3293,Ten Ary Tarrago 420 Conj Residencial Alto Petropolis,-30.038738,-51.135506
3283,Ten Ary Tarrago 127 ,-30.041323,-51.135594
3282,Ten Ary Tarrago Df 169 ,-30.041207,-51.135671
2801,Dr Felix Contreiras Rodrigues Df 236 ,-30.061833,-51.156464
2805,Dr Felix Contreiras Rodrigues Df 432 ,-30.060175,-51.155539
2107,Venancio Aires 1031 ,-30.037724,-51.210424
2185,Independencia 1149 ,-30.029088,-51.209542
4148,Sertorio 9797 ,-30.007467,-51.127866
4149,Sertorio 9899 ,-30.007527,-51.12796
1657,Independencia 343 ,-30.029403,-51.218136
114,Serraria Df 2680 Quartel,-30.164483,-51.216064
965,Vicente Monteggia 2191 ,-30.112279,-51.217063
3810,Obirici Df 1798 ,-30.011912,-51.168585
2187,Independencia 1182 ,-30.028937,-51.208974
5911,Vinte Quatro De Agosto 240 ,-30.029052,-51.139776
3356,Vinte Quatro De Agosto 90 ,-30.027907,-51.139486
4467,Joao Antonio Silveira 4953 ,-30.14356,-51.115739
4600,Sao Benedito-lomba Do Pinheiro 20 Lateral Mercado,-30.110556,-51.104699
4557,Cacimbas 132 ,-30.119653,-51.098503
2889,Prof Cristiano Fischer Df 278 ,-30.04251,-51.171974
4735,Carlos Estevao Df 161 Colégio Baltazar,-30.017318,-51.109815
4689,Carlos Estevao 470 ,-30.01707,-51.113188
4679,Carlos Estevao 740 ,-30.016585,-51.115926
3623,Sertorio 1281 ,-30.001295,-51.192991
3618,Sertorio Df 976 ,-30.000661,-51.195908
3617,Sertorio 876 ,-30.000391,-51.196868
3818,Sertorio Df 3033 ,-30.003074,-51.174631
3878,Sertorio 4012 ,-30.001825,-51.163568
4687,Carlos Estevao 513 ,-30.01696,-51.113691
5907,Baltazar De Oliveira Garcia 2710 ,-30.01522,-51.117486
5904,Tres Jardim Protasio Alves 441 Dmae,-30.044538,-51.107169
3809,Obirici Df 1915 ,-30.011841,-51.168533
5903,Obirici  ,-30.011911,-51.168643
4967,Didia Jardim Pinto Df 38 ,-29.995197,-51.098517
4968,Didia Jardim Pinto 36 ,-29.995123,-51.098504
2277,Protasio Alves 2512 ,-30.043511,-51.183865
5502,Assis Brasil 4320 Terminal Triângulo,-30.01017,-51.145667
5289,Juca Batista Df 10598 ,-30.206651,-51.179647
196,Juca Batista Df 10106 ,-30.202932,-51.178885
202,Juca Batista 9161 ,-30.19831,-51.177953
198,Juca Batista Df 9830 ,-30.201183,-51.178675
218,Juca Batista 8473 ,-30.190687,-51.175094
199,Juca Batista 9862 ,-30.201164,-51.178585
195,Juca Batista 10288 ,-30.204438,-51.178756
257,Juca Batista 6463 ,-30.17169,-51.179499
4260,Martim Ferreira De Carvalho Df 262 ,-29.989417,-51.119054
2784,Marcone 421 ,-30.058886,-51.160678
5891,Marcone  320,-30.058908,-51.160759
3644,Benjamin Constant Df 106 ,-30.007313,-51.186749
5543,Benjamin Constant  Embaixo Do Viaduto,-30.007138,-51.188465
5544,Benjamin Constant  Embaixo Do Viaduto,-30.00721,-51.188406
3643,Benjamin Constant Df 201 ,-30.007137,-51.187454
3756,Assis Brasil 290 ,-30.008468,-51.18206
3757,Assis Brasil Df 465 ,-30.008591,-51.181557
3775,Brasiliano Indio De Moraes 100 ,-30.009465,-51.177689
3776,Brasiliano Indio De Moraes 223 ,-30.010238,-51.176707
5279,Assis Brasil Df 3501 ,-30.010385,-51.151173
5280,Assis Brasil Df 3561 ,-30.01047,-51.150436
3890,Assis Brasil Df 2978 ,-30.010446,-51.157505
3889,Assis Brasil Df 2883 ,-30.010424,-51.158081
3847,Assis Brasil 2312 ,-30.011474,-51.164829
3848,Assis Brasil Df 2251 ,-30.011435,-51.165032
2573,Joao De Oliveira Remiao Df 2848 ,-30.101099,-51.124887
2575,Joao De Oliveira Remiao Df 3396 ,-30.102256,-51.122778
2574,Joao De Oliveira Remiao 3136 ,-30.100882,-51.124968
118,Agenor Mendes Ouriques 521 ,-30.162245,-51.213958
119,Agenor Mendes Ouriques Df 511 ,-30.162161,-51.214071
117,Agenor Mendes Ouriques 367 ,-30.162099,-51.215448
116,Agenor Mendes Ouriques 422 ,-30.161998,-51.215772
45,Agenor Mendes Ouriques 180 ,-30.161786,-51.218136
44,Agenor Mendes Ouriques 145 ,-30.16186,-51.218121
201,Juca Batista 9000 ,-30.198437,-51.177898
4085,Sertorio Df 5500 Ed Ana Maria,-29.997904,-51.148092
3960,Sertorio 5261 ,-29.998004,-51.152972
3944,Sertorio 4500 Escola Est.ernesto Tocchetto,-29.998451,-51.158792
3879,Sertorio Al 4021 ,-30.001748,-51.163177
3819,Sertorio 3233 ,-30.003137,-51.172806
3817,Sertorio 3033 ,-30.003148,-51.175089
3780,Sertorio 2435 ,-30.003169,-51.181004
3781,Sertorio Df 2435 ,-30.00309,-51.180682
1577,Joao Alfredo 464 E.e. 1°Grau Prof.leopolda Banewtz,-30.04069,-51.225372
3959,Sertorio  ,-29.997958,-51.154082
3958,Sertorio  ,-29.99803,-51.154084
3877,Sertorio  ,-30.002114,-51.164741
3876,Sertorio  ,-30.002193,-51.164782
3792,Sertorio  ,-30.003081,-51.177211
3791,Sertorio  ,-30.003154,-51.177281
3616,Sertorio  ,-30.000461,-51.196885
3640,Sertorio  ,-30.002091,-51.188807
3639,Sertorio  ,-30.002163,-51.188824
4154,Sertorio 9200 Cond.vila Andaluzia,-30.001564,-51.128887
4153,Sertorio Df 9200 Condominio Andaluzia,-30.001613,-51.128966
3526,Voluntarios Da Patria 2616 ,-30.010381,-51.21024
1343,Tvs Df Mirante,-30.072512,-51.232921
5608,A J Renner 679 ,-29.990541,-51.195289
3674,A J Renner 695 ,-29.990672,-51.195246
687,Conselheiro Xavier Da Costa 3481 ,-30.133713,-51.224293
2456,Prof Oscar Pereira Df 5660 ,-30.091351,-51.181093
5831,Joao De Oliveira Remiao 9609 R Mutinelee,-30.140889,-51.087195
4540,Joao De Oliveira Remiao Df 9060 Sapataria Liberdade,-30.139069,-51.091724
4533,Joao De Oliveira Remiao 9258 ,-30.1392,-51.091158
4524,Joao De Oliveira Remiao Df 8794 Salao Do Reino Das Testemunhas De Jeova,-30.136078,-51.094133
5832,Joao De Oliveira Remiao 9676 R Mutinelee,-30.140829,-51.087144
4525,Joao De Oliveira Remiao 8794 Salao Do Reino Das Testemunhas De Jeova,-30.136073,-51.094049
4527,Joao De Oliveira Remiao 8315 ,-30.132356,-51.097287
4528,Joao De Oliveira Remiao Df 8245 ,-30.132183,-51.097331
5825,Joao De Oliveira Remiao 7755 ,-30.128593,-51.098732
4544,Joao De Oliveira Remiao 8035 ,-30.129389,-51.09789
4492,Joao De Oliveira Remiao 6406 Assemb De De Deus Avivamento,-30.124821,-51.106936
5716,Joao De Oliveira Remiao 6437 ,-30.12488,-51.106848
4508,Joao De Oliveira Remiao Df 5480 ,-30.115648,-51.108711
414,Joao De Oliveira Remiao 5375 ,-30.113441,-51.109374
5229,Joao De Oliveira Remiao Df 5381 ,-30.113396,-51.109307
4577,Joao De Oliveira Remiao Df 4524 Pda 11 Serralheria Primavera,-30.109055,-51.112277
4581,Joao De Oliveira Remiao Df 4584 ,-30.107264,-51.113467
4580,Joao De Oliveira Remiao 4500 Mat De Construcao Mc,-30.106876,-51.113489
2579,Joao De Oliveira Remiao Df 3691 ,-30.103836,-51.119543
2589,Joao De Oliveira Remiao 1689 Posto Liquigas,-30.091021,-51.132123
2598,Joao De Oliveira Remiao 1341 Cemitério Jd. Da Paz,-30.088023,-51.132045
2601,Joao De Oliveira Remiao 760 Escola,-30.083867,-51.131712
3194,Joao De Oliveira Remiao 119 Policia Civil,-30.077515,-51.131413
3193,Joao De Oliveira Remiao 634 ,-30.081691,-51.131819
3527,Voluntarios Da Patria 2905 ,-30.008697,-51.209435
3575,Voluntarios Da Patria 3848 ,-29.999865,-51.206284
3579,Voluntarios Da Patria 4389 Dc Navegantes,-29.996058,-51.205255
3528,Voluntarios Da Patria Df 3370 ,-30.003399,-51.207416
3557,Voluntarios Da Patria 3370 ,-30.00348,-51.20753
3520,Voluntarios Da Patria Df 2227 ,-30.014624,-51.212114
3522,Voluntarios Da Patria 2395 Posto Ipiranga,-30.013101,-51.211383
2197,Voluntarios Da Patria 1981 ,-30.016753,-51.212914
2194,Voluntarios Da Patria 1733 ,-30.018794,-51.213773
2191,Voluntarios Da Patria 1347 ,-30.021782,-51.215212
1667,Voluntarios Da Patria 1125 ,-30.023693,-51.216419
2190,Voluntarios Da Patria 1370 ,-30.021775,-51.215299
1668,Voluntarios Da Patria 1046 ,-30.024206,-51.216865
3529,Voluntarios Da Patria  Estacao Sao Pedro,-30.006659,-51.208746
1773,Oswaldo Rolla (Foguinho) 140 Praca,-30.062291,-51.212777
3281,Mae Apolinaria Matias Batista  ,-30.043608,-51.135377
3280,Mae Apolinaria Matias Batista 133 Salao De Beleza Elaine,-30.04359,-51.135463
413,Barro Vermelho 327 ,-30.163157,-51.14664
409,Barro Vermelho 241 ,-30.16309,-51.148131
3410,Rev Daniel Betts 270 ,-30.043836,-51.125999
115,Serraria 2680 Quartel,-30.164464,-51.215958
4041,Cruz Jobim Df 57 ,-30.010245,-51.141426
3272,Hugo Livi 40/50 ,-30.046148,-51.135908
5847,Hugo Livi 207 ,-30.048557,-51.136095
3229,Protasio Alves 6365 ,-30.041962,-51.14739
1,Marechal Mallet 135 ,-30.06408,-51.170854
4172,Carlos Estevao 985 ,-30.01603,-51.118541
2432,Major Tito 371 ,-30.11464,-51.179047
4752,Protasio Alves Df 12120 C/Baia,-30.047111,-51.096764
442,Barro Vermelho 1070 ,-30.162344,-51.137506
5790,Irene Capponi Santiago Df 301 ,-30.004138,-51.159061
3722,Padre Leopoldo Brentano 1500 ,-29.975775,-51.194589
1299,Prof Oscar Pereira 4240 ,-30.084353,-51.19287
5624,Romeu Samarani Ferreira  ,-30.127172,-51.207488
422,Bernardo Tchernin Df 4360 Mercado Keppler/4º Unidade,-30.152287,-51.149144
3576,Comendador Tavares 58 ,-29.999633,-51.205943
5779,Frederico Mentz Df 100 ,-29.985762,-51.198637
5774,Carlos Estevao 966 ,-30.016261,-51.117684
4677,Carlos Estevao 845 ,-30.016339,-51.116864
4676,Carlos Estevao Df 845 ,-30.016421,-51.116813
4680,Carlos Estevao 735 ,-30.016574,-51.115628
4692,Carlos Estevao Df 333 ,-30.017181,-51.111712
4691,Carlos Estevao 353 ,-30.017097,-51.111852
1089,Paladino 205 ,-30.131298,-51.20117
3689,Ceara 135 ,-29.996705,-51.189882
5079,Sertorio Sn ,-29.998683,-51.203808
3445,Ten Ary Tarrago 1849 ,-30.026118,-51.131508
2455,Prof Oscar Pereira 5830 ,-30.092307,-51.180106
5581,Prof Oscar Pereira 4495 ,-30.085223,-51.190533
2966,Veranopolis 303 ,-30.017523,-51.175012
5769,Dr Eduardo Chartier 835 ,-30.015921,-51.180448
4012,Benno Mentz  Igreja,-30.011395,-51.147577
1793,Prof Oscar Pereira 137 Mecanica Troncar,-30.052215,-51.212412
3328,Benno Mentz 1698 ,-30.026466,-51.146321
3339,Benno Mentz 960 ,-30.019411,-51.147462
5228,Benno Mentz 897 ,-30.018401,-51.147247
3341,Benno Mentz 870 ,-30.017965,-51.147039
4006,Benno Mentz 559 ,-30.015336,-51.147792
4008,Benno Mentz 293 ,-30.013056,-51.147792
3875,Sertorio Df 3801 ,-30.002432,-51.166972
5763,Osorio Mendes Ouriques 389 ,-30.161118,-51.21544
42,Osorio Mendes Ouriques 139 ,-30.16068,-51.21937
41,Osorio Mendes Ouriques 52 ,-30.160571,-51.219824
46,Osorio Mendes Ouriques 310 ,-30.16086,-51.217053
1090,Paladino Df 159 ,-30.13133,-51.20109
3536,Parque 459 ,-30.013334,-51.20622
5693,Sete Mil Cento Vinte Um 50 ,-30.142933,-51.129843
5746,Voluntarios Da Patria 927 ,-30.025302,-51.217635
5745,Comendador Rheingantz 910 ,-30.030249,-51.185998
5743,Sao Paulo-lomba Do Pinheiro 302 ,-30.111172,-51.108586
